SalePrice,Id,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Finish,Garage Area,MS SubClass_30,MS SubClass_60,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_StoneBr,House Style_2Story,Foundation_CBlock,Foundation_PConc,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,Total Lot,Total SF,Total Bath,Porch,House Age,Remod Age,Garage Age
135000,2205,6,0.0,0,0.0,0,0.0,0.0,2,2.0,6,1,1,225.0,0,0,0,0,0,0,1,0,0,0,0,1,0,7208.0,3608.0,1.0,0,96,31,96.0
290000,1158,6,304.0,1,2.0,0,2.0,704.0,4,3.0,9,2,2,473.0,0,1,1,0,0,0,1,0,1,1,0,0,0,9293.305555555555,6296.0,4.0,488,32,31,32.0
173500,1741,7,0.0,1,2.0,0,0.0,0.0,4,3.0,6,0,2,462.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7761.0,3762.0,2.0,0,15,15,15.0
225000,2735,5,0.0,0,0.0,0,3.0,603.0,4,4.5,8,0,1,230.0,0,0,0,0,0,0,1,1,0,1,0,0,0,7878.0,4912.0,4.0,103,74,20,74.0
140500,1888,5,0.0,0,0.0,0,2.0,311.0,2,2.0,6,1,2,440.0,0,0,0,0,0,0,0,1,0,1,0,0,0,14432.192452830188,3238.0,2.0,128,61,61,61.0
126000,2121,5,0.0,0,2.0,0,3.0,495.0,3,2.0,5,0,1,299.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8840.0,2970.0,1.0,64,28,28,26.0
170000,1176,8,466.0,1,2.0,0,3.0,612.0,4,3.0,7,0,1,480.0,0,0,0,0,0,0,1,0,1,0,0,1,0,2669.0,4132.0,4.0,169,23,23,23.0
156000,2773,5,0.0,0,2.0,0,2.0,716.0,4,2.0,5,0,1,576.0,0,0,0,0,0,0,0,0,1,1,0,0,0,13611.0,2970.0,1.0,224,27,27,26.0
207500,2619,5,0.0,0,0.0,3,1.0,1277.0,2,2.0,6,2,2,319.0,0,0,0,0,0,0,0,1,0,1,0,0,0,16368.0,4684.0,2.0,546,65,25,65.0
255000,1796,8,0.0,1,2.0,2,3.0,350.0,4,3.0,8,0,3,590.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8712.0,4480.0,3.0,280,15,15,15.0
94900,1598,4,0.0,0,2.0,3,3.0,437.0,2,2.0,4,1,2,297.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1617.0,2438.0,2.0,101,49,49,49.0
140000,1965,5,0.0,0,0.0,0,1.0,625.0,2,2.0,6,1,2,338.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7385.0,3510.0,1.0,0,64,64,64.0
96900,2651,3,0.0,0,0.0,1,0.0,0.0,3,2.0,7,0,1,216.0,0,0,0,0,1,0,1,0,0,0,0,1,0,7656.0,3490.0,1.0,0,117,72,92.0
154000,609,5,200.0,0,0.0,1,1.0,740.0,4,2.0,6,1,2,480.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11075.192452830188,3462.0,2.0,58,56,56,56.0
184900,1990,8,0.0,1,0.0,0,0.0,0.0,4,3.0,7,0,1,816.0,0,0,0,0,1,0,1,0,0,0,0,1,0,10399.802547770701,4269.0,3.0,0,112,23,30.0
385000,1053,10,816.0,2,4.0,2,3.0,1636.0,4,4.5,7,1,3,1220.0,0,0,0,1,0,0,0,0,1,1,0,0,0,14917.0,6246.0,3.0,233,15,14,15.0
106500,2877,4,0.0,0,0.0,0,2.0,285.0,4,2.0,6,0,1,327.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8815.0,2853.0,1.0,28,86,72,86.0
327000,497,8,150.0,1,2.0,1,3.0,1173.0,4,3.0,10,2,2,810.0,0,1,1,0,0,0,1,0,1,0,1,0,0,12826.0,6829.0,4.0,282,22,22,22.0
468000,514,9,198.0,2,4.0,3,3.0,2158.0,4,4.5,9,2,3,795.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11213.0,7438.0,3.0,296,17,16,17.0
135000,759,6,0.0,0,0.0,0,0.0,0.0,2,2.0,4,0,1,384.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5220.0,4536.0,1.0,0,95,72,95.0
142500,2474,6,0.0,1,2.0,0,0.0,0.0,4,2.0,6,0,1,484.0,0,0,0,0,0,0,0,0,1,0,0,1,0,13135.0,3423.0,2.0,0,17,17,17.0
141000,1193,5,0.0,0,0.0,0,0.5,732.0,4,2.0,7,0,1,470.0,0,1,0,0,0,0,1,1,0,1,0,0,0,8887.0,3660.0,2.0,40,54,54,54.0
107500,1415,5,0.0,0,2.0,3,3.0,969.0,2,2.0,5,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,7070.0,3811.0,2.0,85,112,31,0.0
108500,2048,5,0.0,0,0.0,0,2.0,485.0,2,2.0,4,0,1,240.0,0,0,0,0,0,0,0,1,0,0,0,1,0,4543.0,3236.0,2.0,88,80,43,80.0
150000,2483,6,0.0,0,2.0,0,2.0,274.0,4,3.0,6,0,3,472.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9089.493333333334,3276.0,3.0,40,28,28,28.0
78000,2883,3,0.0,0,-0.25,0,0.0,0.0,1,2.0,6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,8580.0,2088.0,1.0,0,106,72,0.0
235128,1111,8,186.0,1,2.0,0,0.0,0.0,4,3.0,7,0,2,830.0,0,0,0,0,0,0,0,0,1,1,0,0,0,12024.0,4740.0,2.0,24,15,14,14.0
163000,1450,5,0.0,0,0.0,0,1.0,88.0,2,2.0,5,0,3,440.0,0,0,0,0,0,0,0,1,0,1,0,0,0,14370.0,3980.0,3.0,140,47,21,47.0
84900,274,3,0.0,0,-0.5,0,-0.5,0.0,2,2.0,5,0,1,240.0,1,0,0,0,0,0,0,1,0,0,0,1,0,8844.0,1280.0,1.0,0,77,15,77.0
147000,413,6,0.0,0,0.0,0,2.0,257.0,2,2.0,6,1,1,440.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2332.0,3499.0,3.0,260,48,48,48.0
155000,751,7,0.0,1,0.0,0,2.0,299.0,4,4.5,7,1,1,164.0,0,0,0,0,1,0,1,0,1,1,0,0,0,2550.0,4562.0,3.0,0,107,17,107.0
180000,2897,7,54.0,0,2.0,0,2.0,1053.0,2,2.0,6,1,3,484.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8099.0,3987.0,3.0,58,32,32,32.0
55000,207,4,0.0,-1,-0.5,0,-0.5,0.0,1,1.0,7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,5670.0,2184.0,2.0,0,92,72,0.0
187500,2269,7,442.0,1,4.0,2,3.0,786.0,4,3.0,6,1,3,438.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9663.0,3160.0,3.0,182,19,19,19.0
125000,891,6,255.0,0,0.0,2,2.0,631.0,4,2.0,6,1,1,352.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7272.0,3291.0,2.0,296,46,46,45.0
250000,2863,7,0.0,1,2.0,0,1.0,223.0,3,3.0,6,1,3,180.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11586.0,5131.0,2.0,0,86,35,86.0
78000,1298,5,0.0,0,0.0,0,0.0,0.0,2,2.0,5,0,1,200.0,1,0,0,0,1,0,0,0,0,0,0,1,0,6816.0,2279.0,1.0,0,112,72,92.0
118000,1292,4,0.0,0,0.0,0,0.0,0.0,3,2.0,9,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,11489.0,3908.0,2.0,172,112,26,0.0
318000,1687,8,254.0,2,4.0,0,0.0,0.0,4,3.0,7,0,3,818.0,0,0,0,1,0,0,0,0,1,1,0,0,0,12123.0,5082.0,2.0,396,15,15,15.0
215000,2749,8,125.0,1,2.0,0,3.0,380.0,4,3.0,8,1,2,471.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9634.0,4599.0,3.0,263,29,28,29.0
72000,2875,4,0.0,0,-0.25,0,0.0,0.0,2,2.0,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,8595.0,1776.0,1.0,0,97,72,0.0
180000,1029,6,160.0,0,2.0,0,2.0,644.0,2,2.0,7,1,3,478.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11465.0,4239.0,2.0,0,46,46,46.0
184000,1581,6,132.0,0,2.0,0,2.0,1398.0,2,2.0,7,1,3,616.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12463.0,4908.0,3.0,192,36,36,36.0
124500,612,5,132.0,0,0.0,0,2.0,991.0,4,2.0,6,0,2,270.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9680.0,3123.0,2.0,312,63,63,63.0
135000,139,5,0.0,0,0.0,0,0.0,0.0,2,2.0,8,0,1,576.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8337.0,4812.0,2.0,42,64,64,64.0
164900,1335,6,0.0,0,0.0,0,2.0,521.0,4,3.0,6,1,1,240.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6050.0,4325.0,2.0,11,82,33,82.0
140000,2531,7,168.0,0,0.0,0,0.0,0.0,2,2.0,6,0,1,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9680.0,3492.0,2.0,0,53,53,53.0
128000,681,5,0.0,0,0.0,0,0.0,0.0,3,2.0,6,0,2,294.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7421.0,3123.0,1.0,0,64,64,64.0
153000,1383,6,40.0,0,2.0,3,2.0,450.0,4,2.0,6,1,3,504.0,0,0,0,0,0,0,0,1,0,0,0,0,0,7775.774647887324,2518.0,1.0,311,44,44,44.0
127500,1359,6,0.0,1,2.0,0,0.0,0.0,4,2.0,7,0,1,228.0,0,0,0,0,1,0,0,0,0,0,0,1,0,4410.0,4014.0,1.0,182,112,72,112.0
141500,1226,5,0.0,0,0.0,0,1.0,32.0,3,3.0,7,1,2,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9680.0,3246.0,2.0,192,72,16,72.0
325000,63,8,362.0,1,4.0,2,3.0,1032.0,4,3.0,9,2,2,712.0,0,1,1,0,0,0,1,0,1,1,0,0,0,12354.0,6707.0,4.0,218,28,27,28.0
188500,1869,7,112.0,0,2.0,0,0.0,0.0,4,3.0,6,1,2,472.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9627.0,4782.0,2.0,270,29,29,29.0
185000,2468,6,68.0,1,2.0,0,3.0,905.0,3,3.0,5,0,3,572.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7260.0,3786.0,2.0,120,16,16,16.0
146000,1135,6,126.0,0,2.0,0,3.0,80.0,4,3.0,6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,13135.0,3525.0,2.0,90,17,16,0.0
119000,719,6,0.0,0,0.0,0,0.0,0.0,4,4.5,5,1,1,280.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3660.0,3200.0,2.0,103,105,15,105.0
112000,405,5,142.0,0,0.0,0,0.0,0.0,2,2.0,6,0,1,280.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1701.0,3234.0,3.0,0,51,51,31.0
197000,2506,8,0.0,1,2.0,0,3.0,1039.0,4,3.0,4,1,3,550.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3353.0,3741.0,3.0,84,17,17,17.0
412083,2380,9,215.0,1,4.0,0,3.0,1369.0,3,4.5,11,1,2,831.0,0,1,0,1,0,0,1,0,1,1,0,0,0,16459.0,6916.0,4.0,0,16,16,16.0
271000,1565,8,148.0,1,2.0,0,3.0,1218.0,4,3.0,7,2,2,857.0,0,0,0,0,0,0,0,0,1,1,0,0,0,13340.476923076923,4946.0,3.0,209,20,20,20.0
200000,1727,7,235.0,1,2.0,0,3.0,1000.0,4,3.0,6,1,2,478.0,0,0,0,1,0,0,0,0,1,1,0,0,0,3290.0,4215.0,3.0,172,19,19,19.0
174000,1661,7,130.0,0,2.0,3,3.0,624.0,2,3.0,5,1,3,585.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9055.0,3876.0,2.0,443,46,46,46.0
156500,1967,5,0.0,0,0.0,0,1.0,1098.0,2,2.0,6,2,1,351.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8080.0,4131.0,2.0,0,62,62,57.0
204000,2267,6,42.0,1,4.0,0,2.0,742.0,4,2.0,7,0,3,422.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9381.594594594595,4384.0,4.0,266,26,25,26.0
149350,1389,5,0.0,0,0.0,0,0.0,0.0,3,3.0,6,0,1,271.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8616.774647887323,3684.0,2.0,65,56,16,56.0
137000,2553,5,0.0,0,0.0,0,1.0,486.0,3,2.0,4,1,2,275.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11500.192452830188,3024.0,1.0,0,68,68,68.0
222500,1459,7,202.0,1,2.0,2,2.0,252.0,4,3.0,8,1,3,541.0,0,1,0,0,0,0,1,0,1,1,0,0,0,11479.0,5215.0,3.0,276,24,23,24.0
166000,1739,6,22.0,1,2.0,2,0.0,0.0,4,3.0,6,0,3,440.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8301.0,3760.0,3.0,132,15,15,15.0
109500,172,5,0.0,0,0.0,0,1.0,579.0,2,2.0,5,1,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,4541.0,2808.0,2.0,51,102,72,0.0
122000,788,4,0.0,0,-0.5,0,-0.5,0.0,2,2.0,6,0,1,498.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15699.047619047618,2766.0,1.0,0,68,68,42.0
99900,1979,5,0.0,0,0.0,0,0.0,0.0,3,2.0,5,1,1,180.0,1,0,0,0,1,0,0,0,0,0,0,1,0,3209.0,2901.0,1.0,0,102,32,102.0
249700,1801,8,0.0,1,2.0,2,3.0,24.0,4,3.0,7,0,2,826.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11180.0,4968.0,2.0,146,16,16,16.0
158500,931,6,0.0,0,0.0,0,0.0,0.0,4,3.0,6,1,1,300.0,0,0,0,0,0,0,0,1,0,1,0,0,0,14080.0,3396.0,1.0,36,72,18,72.0
139500,2471,6,0.0,0,0.0,1,3.0,24.0,4,3.0,5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,7807.0,3426.0,2.0,54,17,17,0.0
202000,2899,6,0.0,1,2.0,2,3.0,1136.0,4,3.0,5,0,1,470.0,0,0,0,0,0,0,0,0,0,1,0,0,0,8176.594594594595,4187.0,3.0,173,22,22,22.0
145000,2544,5,122.0,0,0.0,0,0.5,528.0,4,2.0,8,0,3,588.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8463.0,5050.0,2.0,326,63,17,17.0
108959,1386,4,0.0,0,2.0,2,3.0,1198.0,2,2.0,6,0,1,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,12960.0,3714.0,4.0,120,53,53,53.0
160000,315,5,0.0,0,0.0,2,1.0,353.0,2,2.0,7,2,1,572.0,0,0,0,0,0,0,0,1,0,0,0,1,0,57278.59459459459,4121.0,2.0,0,74,72,56.0
128600,1932,5,260.0,0,0.0,0,0.0,0.0,2,2.0,8,0,1,484.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8148.0,4680.0,2.0,0,64,64,64.0
197900,1660,7,233.0,0,2.0,0,0.0,0.0,2,2.0,7,1,2,550.0,0,1,0,0,0,0,1,1,0,1,0,0,0,12464.965517241379,4663.0,3.0,113,46,46,46.0
172000,2353,7,252.0,1,4.0,3,3.0,1005.0,2,2.0,5,1,2,596.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10007.965517241379,3213.0,2.0,444,46,46,46.0
130000,2139,5,0.0,0,2.0,2,1.0,60.0,2,2.0,5,0,2,308.0,0,0,0,0,0,0,0,1,0,1,0,0,0,16339.0,2690.0,2.0,0,45,45,45.0
195000,1585,6,0.0,1,4.0,1,3.0,1223.0,4,3.0,6,0,2,435.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7993.594594594595,5016.0,3.0,217,23,22,23.0
113000,1602,5,0.0,0,0.0,0,0.0,0.0,4,2.0,4,0,2,520.0,0,0,0,0,0,0,0,1,0,1,0,0,0,21850.0,2964.0,1.0,0,68,68,68.0
209000,2888,8,0.0,1,4.0,0,0.0,0.0,4,3.0,7,0,2,490.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9186.0,4473.0,2.0,220,21,21,21.0
213500,965,7,310.0,0,2.0,3,3.0,904.0,4,3.0,7,1,3,578.0,0,0,0,0,0,0,0,0,1,1,0,0,0,14544.0,4603.0,5.0,462,35,33,35.0
126000,645,5,0.0,0,0.0,0,1.0,308.0,2,2.0,5,0,1,480.0,0,0,0,0,0,0,0,1,0,0,0,0,0,13137.0,2855.0,1.0,0,71,71,71.0
127500,789,6,0.0,0,0.0,0,0.0,0.0,1,2.0,7,1,1,480.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9928.0,4814.0,1.0,0,66,66,66.0
334000,1015,9,178.0,2,4.0,3,3.0,1034.0,4,4.5,6,1,2,557.0,0,0,0,0,0,1,0,0,1,1,0,0,0,8178.0,5130.0,3.0,204,15,15,15.0
157000,1264,6,212.0,0,0.0,0,1.0,733.0,2,2.0,5,1,2,352.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10995.192452830188,3759.0,3.0,213,62,62,62.0
125500,1972,5,0.0,0,0.0,0,2.0,110.0,3,2.0,5,0,1,294.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6660.0,2592.0,1.0,58,60,60,60.0
189000,1481,7,0.0,1,2.0,2,3.0,648.0,4,3.0,7,1,3,410.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8262.0,3640.0,4.0,54,17,17,17.0
173000,954,7,0.0,0,2.0,2,3.0,611.0,4,3.0,6,0,1,497.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10022.476923076923,3622.0,3.0,195,32,31,32.0
260000,2499,7,145.0,1,2.0,3,2.0,1023.0,3,3.0,9,4,2,550.0,0,0,0,0,0,0,0,1,0,1,0,0,0,14430.0,7040.0,3.0,741,48,48,48.0
212000,824,8,0.0,1,2.0,2,3.0,20.0,4,3.0,7,0,2,578.0,0,1,0,0,0,0,1,0,1,1,0,0,0,10837.0,4402.0,3.0,249,15,15,15.0
148000,2769,5,0.0,1,2.0,2,3.0,298.0,4,2.0,5,0,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,8903.0,2698.0,1.0,0,26,26,24.0
136300,123,6,0.0,0,0.0,0,0.0,0.0,2,2.0,8,0,1,480.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10675.192452830188,4083.0,2.0,172,58,58,58.0
190000,1862,5,1.0,0,2.0,0,3.0,498.0,4,2.0,12,1,2,600.0,0,0,0,0,0,0,0,1,0,0,1,0,0,18962.774647887323,6601.0,4.0,179,45,45,45.0
139500,1308,5,0.0,0,-0.25,0,0.0,0.0,2,2.0,10,0,1,420.0,0,0,0,0,1,0,1,0,0,0,0,1,0,9211.0,4051.0,2.0,192,122,16,72.0
162000,1758,7,0.0,1,2.0,0,0.0,0.0,4,3.0,6,0,3,400.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7822.025641025641,3300.0,3.0,48,19,19,19.0
100000,2236,4,0.0,0,0.0,0,0.0,0.0,3,2.0,4,0,1,264.0,0,0,0,0,0,0,0,0,1,0,0,1,0,6110.0,2978.0,1.0,0,83,72,43.0
126500,2912,5,0.0,0,0.0,0,2.0,441.0,4,2.0,5,0,2,288.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10230.0,2612.0,2.0,120,54,19,54.0
301000,2093,7,172.0,1,0.0,3,0.5,28.0,4,3.0,8,1,3,576.0,0,1,0,0,0,0,1,1,0,1,0,0,0,10466.0,6962.0,4.0,297,36,35,35.0
204750,2128,6,0.0,0,2.0,0,3.0,648.0,4,3.0,7,0,2,684.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9406.0,4396.0,4.0,162,25,25,25.0
90000,679,4,0.0,0,-0.5,0,-0.5,0.0,1,2.0,6,0,1,420.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7260.0,2080.0,2.0,0,73,72,66.0
130000,1313,5,0.0,0,0.0,0,1.0,234.0,2,2.0,10,0,1,393.0,0,0,0,0,1,0,1,0,0,0,0,0,0,9660.0,5673.0,2.0,0,102,62,92.0
155000,2534,5,300.0,0,2.0,1,2.0,361.0,4,2.0,7,0,2,530.0,0,1,0,0,0,0,1,1,0,1,0,0,0,8712.0,4440.0,3.0,60,54,54,54.0
155000,1273,5,0.0,0,0.0,0,1.0,374.0,2,2.0,6,1,1,308.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8001.0,3807.0,2.0,0,62,62,58.0
131500,219,5,0.0,0,0.0,1,1.0,841.0,4,2.0,6,0,1,504.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11700.0,3117.0,3.0,0,57,57,57.0
153000,133,6,164.0,0,0.0,2,1.0,674.0,4,2.0,7,2,2,364.0,0,0,0,0,0,0,0,1,0,0,0,0,0,9680.0,4196.0,2.0,0,67,50,67.0
306000,38,8,200.0,1,4.0,0,3.0,1218.0,4,3.0,7,1,2,772.0,0,0,0,1,0,0,0,0,1,1,0,0,0,11576.0,5112.0,3.0,50,15,14,14.0
332200,2408,9,518.0,1,4.0,0,3.0,1023.0,4,4.5,6,1,3,899.0,0,0,0,1,0,0,0,0,1,1,0,0,0,7801.0,5058.0,3.0,366,16,16,16.0
293077,1575,8,338.0,1,2.0,3,3.0,1513.0,4,3.0,7,1,2,800.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9591.0,4930.0,3.0,236,15,14,14.0
128000,1671,4,0.0,0,0.0,0,2.0,314.0,4,2.0,4,0,1,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17274.19245283019,2742.0,1.0,140,61,61,61.0
152000,2000,6,0.0,0,0.0,1,0.5,370.0,3,3.0,5,0,1,216.0,0,0,0,0,1,0,0,0,0,0,0,1,0,5440.0,4381.0,2.0,0,96,18,96.0
135000,2621,4,0.0,0,0.0,0,0.0,0.0,2,2.0,6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,10860.0,3104.0,2.0,0,73,72,0.0
117500,1996,6,0.0,0,0.0,1,0.0,0.0,2,1.0,8,0,1,205.0,0,0,0,0,1,0,1,0,0,0,0,1,0,9990.0,5428.0,2.0,48,142,72,92.0
127500,1976,6,0.0,0,0.0,0,1.0,276.0,2,2.0,6,0,1,576.0,0,0,0,0,1,0,0,0,0,0,0,1,0,6050.0,3437.0,1.0,0,95,72,42.0
373000,1861,8,0.0,1,2.0,3,2.0,1632.0,3,3.0,7,2,2,676.0,0,0,0,0,0,0,0,1,0,1,0,0,0,17872.0,7455.0,3.0,266,41,41,41.0
98000,1600,6,0.0,0,0.0,0,3.0,358.0,4,2.0,6,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1498.0,2730.0,3.0,187,52,15,0.0
203135,298,7,44.0,0,2.0,0,3.0,343.0,4,3.0,6,0,2,473.0,0,0,0,0,0,0,0,0,1,0,1,0,0,19730.0,3727.0,4.0,0,28,15,28.0
191000,875,7,0.0,1,2.0,0,0.0,0.0,4,3.0,7,1,2,512.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8820.0,4312.0,3.0,120,26,26,26.0
98000,1205,5,0.0,0,-0.5,0,-0.5,0.0,2,2.0,6,0,2,267.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7859.0,2028.0,1.0,0,66,66,66.0
179000,763,5,0.0,0,2.0,3,3.0,1200.0,2,2.0,5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,10860.0,3600.0,6.0,120,35,34,0.0
245000,512,8,206.0,1,4.0,2,3.0,379.0,4,3.0,7,1,3,492.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9215.0,4286.0,2.0,347,16,16,16.0
213250,592,7,0.0,1,4.0,0,0.5,144.0,4,3.0,7,1,3,583.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10218.0,5010.0,3.0,151,24,23,24.0
89900,1255,4,0.0,0,-0.5,0,-0.5,0.0,2,2.0,3,0,1,390.0,0,0,0,0,1,0,0,0,0,0,0,1,0,10182.0,1738.0,1.0,0,74,72,74.0
185000,355,7,40.0,0,2.0,0,0.0,0.0,3,2.0,7,1,3,427.0,0,1,0,0,0,0,1,0,1,1,0,0,0,10215.0,4268.0,3.0,94,24,24,24.0
113500,1676,6,567.0,0,0.0,0,2.0,312.0,2,2.0,6,0,1,264.0,0,0,0,0,0,0,1,1,0,0,0,1,0,2226.0,2709.0,2.0,144,49,49,49.0
68000,2599,3,0.0,0,0.0,1,0.0,0.0,1,2.0,4,0,1,660.0,1,0,0,0,0,0,0,1,0,0,0,1,0,10974.0,2145.0,1.0,0,93,72,55.0
201000,312,7,0.0,1,4.0,0,0.0,0.0,4,3.0,7,0,3,573.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9325.0,4680.0,2.0,250,19,19,19.0
226700,1124,7,0.0,1,2.0,0,3.0,400.0,3,3.0,7,0,2,603.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9878.0,4402.0,3.0,108,17,17,17.0
500067,1702,10,970.0,2,4.0,2,3.0,1684.0,4,4.5,7,1,3,1174.0,0,0,0,1,0,0,0,0,1,1,0,0,0,17228.0,6900.0,5.0,222,15,15,15.0
201490,2434,7,0.0,1,2.0,2,0.0,0.0,4,3.0,7,1,3,433.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9230.0,4044.0,3.0,148,18,17,18.0
155000,1432,5,0.0,0,2.0,0,3.0,722.0,4,2.0,5,0,1,528.0,0,0,0,0,0,0,0,0,1,0,0,1,0,9815.0,2970.0,2.0,168,28,28,25.0
145000,689,5,124.0,0,2.0,2,3.0,941.0,3,3.0,4,0,1,564.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8679.0,2823.0,2.0,40,44,44,44.0
128000,1349,6,0.0,0,-0.25,1,0.0,0.0,4,2.0,6,0,3,502.0,0,0,0,0,0,0,1,0,0,0,0,1,0,6215.0,3335.0,2.0,0,102,23,102.0
187000,1759,6,0.0,0,2.0,0,3.0,520.0,4,2.0,7,1,2,442.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9545.0,4295.0,4.0,50,22,22,22.0
145500,893,6,80.0,0,2.0,3,3.0,547.0,3,2.0,5,0,3,525.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710.0,2691.0,2.0,28,17,16,17.0
75000,944,4,0.0,0,0.0,0,0.0,0.0,1,2.0,4,0,1,200.0,1,0,0,0,0,0,0,0,0,0,0,1,0,10260.0,1716.0,1.0,0,97,72,82.0
217000,2109,7,204.0,1,2.0,1,3.0,20.0,4,3.0,7,0,2,796.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11825.0,4638.0,2.0,186,17,16,17.0
220000,316,7,60.0,1,2.0,0,3.0,78.0,4,3.0,6,1,3,660.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11984.0,4028.0,3.0,148,14,14,14.0
165150,2529,6,288.0,0,0.0,0,1.0,247.0,3,2.0,8,1,2,484.0,0,1,0,0,0,0,1,1,0,1,0,0,0,10480.0,4312.0,4.0,148,50,50,50.0
147000,1448,6,0.0,0,2.0,3,3.0,505.0,2,2.0,5,0,1,576.0,0,0,0,0,0,0,0,1,0,0,0,1,0,11040.753246753247,2992.0,2.0,0,44,44,41.0
203000,871,7,196.0,1,2.0,3,3.0,690.0,4,3.0,6,1,3,478.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11956.0,4512.0,3.0,181,26,26,26.0
